video_id,contestant,question,options,correct_answer,contestant_answer,category,level,amount,joker_used,is_correct,eliminated
jnksIdjwCJQ,Contestant_274,hangisi çocuk oyunlarının başında seçme sırası belirlenirken birbirine doğru adım adım yaklaşan iki kişi arasında söylenen bir tekerleme olur?,"['A) aldım verdim ben seni yendim', 'B) çektim çevirdim ben seni şutladılar', 'C) attım tuttum ben seni kurtardım', 'D) bastım gittim ben seni yakaladım']",A,A,Genel Kültür,2,5000.0,yok,True,False
jnksIdjwCJQ,Contestant_274,atasözüne göre yağmurda Kadri bilinen hangisidir?,"['A) tütü', 'B) poplin', 'C) bolero', 'D) Aba']",D,D,Edebiyat,3,7500.0,yok,True,False
jnksIdjwCJQ,Contestant_274,Hangi dili yeni öğrenmeye başlayan biri isimlerin başına getirilen der D ve Das adlı ü artikel var şeklinde bir cümle kurar?,"['A) Fransızca', 'B) Japonca', 'C) Arapça', 'D) Almanca']",D,D,Dil Bilgisi,4,10000.0,yok,True,False
jnksIdjwCJQ,Contestant_274,hangisi Kelebekler gibi pul kanatlıdır?,"['A) arı', 'B) uğur böceği', 'C) güve', 'D) Çekirge']",C,C,Bilim,5,20000.0,seyirci,True,False
jnksIdjwCJQ,Contestant_274,Dinlediğiniz Türkçede arıların yolu anlamına gelen Tarık el Nah adlı şarkıyı seslendiren şarkıcı kimdir?,"['A) Feyruz', 'B) Ajda Pekkan', 'C) Nigar Cemal', 'D) Lili İvanova']",A,A,Müzik,6,30000.0,telefon,True,False
jnksIdjwCJQ,Contestant_274,1966 yapımı İyi Kötü ve Çirkin filminde iyi karakterini hangi oyuncu canlandırmıştır?,"['A) Clint Eastwood', 'B) Eli Wallach', 'C) Lee Van Cleef', 'D) John Wayne']",A,A,Sanat,7,50000.0,yok,True,False
jnksIdjwCJQ,Contestant_274,hangisi ha kelimesinin sözlük tanımlarından biri değildir?,"['A) soru bildiren bir söz', 'B) buradayım anlamında kullanılan bir söz', 'C) şaşma anlatan bir söz', 'D) istek uyandırmak için kullanılan bir söz']",B,B,Dil Bilgisi,8,100000.0,yarı_yarıya,True,False
jnksIdjwCJQ,Contestant_274,hangi ikisi tarihi kayıtlara göre birbiriyle hiç karşılaşmamış yüz yüze görüşmemiş?,"['A) Adolf Hitler ve benito musolini', 'B) church ve Joseph Stalin', 'C) Joseph Stalin ve Adolf Hitler', 'D) benito Mussolini ve Francisco Franco']",C,C,Tarih,9,200000.0,çift_cevap,True,False
jnksIdjwCJQ,Contestant_274,hangisi 1896'da Atina'da gerçekleştirilen ilk modern olimpiyatlarda verilen ödüllerden biri değildir?,"['A) altın madalya', 'B) Gümüş madalya', 'C) bronz madalya', 'D) Zeytin Dalı']",A,D,Spor,10,300000.0,yok,False,True
jnksIdjwCJQ,Contestant_275,Hangisi genellikle Mahalle maçlarında kazananların kaybedenlere söylediği bir çocuk tekerlemesi?,"['A) yendik şişirdik dolma yaptık pişirdik', 'B) yazdık çizdik müfredattan sildik', 'C) attık yıkadık güneşin altında kuruladıktan', 'D) girdik çıktık kapıları kilitledik']",A,A,Genel Kültür,1,2000.0,yok,True,False
jnksIdjwCJQ,Contestant_275,ne tür yerler için Nezih denir?,"['A) düzensiz dağınık olan', 'B) temiz şık olan', 'C) yıkık dökük tenha olan', 'D) loj nemli olan']",B,B,Genel Kültür,2,5000.0,yok,True,False
jnksIdjwCJQ,Contestant_275,hangisi bir pekiştirmeli sıfat değil?,"['A) mas mavi', 'B) toz pembe', 'C) yemyeşil', 'D) simsiyah']",B,B,Dil Bilgisi,3,7500.0,yok,True,False
jnksIdjwCJQ,Contestant_275,hangi adla satılan bir mutfak gereci vardır?,"['A) spagetti kepçesi', 'B) Menemen bıçağı', 'C) Ezogelin çatalı', 'D) kuymak küreği']",A,D,Genel Kültür,4,10000.0,seyirci,False,True
K8k7aemaGKY,Contestant_276,şöyle çok şık modern bir at kuyruğu istiyorum diyen biri Muhtemelen kimin müşterisi,"['A tesisatçı', 'B Kuaför', 'C tellak', 'D Nalbant']",B,B,Genel Kültür,1,1000.0,yok,True,False
K8k7aemaGKY,Contestant_276,sözlük tanımına göre kısa mesaj hangisi aracılığıyla gönderilen iletidir,"['A telepati', 'B ulak', 'C telefon', 'D güvercin']",C,C,Genel Kültür,2,5000.0,yok,True,False
K8k7aemaGKY,Contestant_276,Hangisini diyen kişi muhataplarına ne olursa olsun Bu işi birlikte yapmalıyız demiş olur,"['A bundan sonra tek tabanca', 'B hepiniz bir ben tek', 'C Anca beraber kanca beraber', 'D Kendi işimi kendim yaparım']",C,C,Türkçe,3,7500.0,yok,True,False
K8k7aemaGKY,Contestant_276,Dinlediğiniz şarkının adı nedir,"['A Güneş Tanık', 'B Mars sanık', 'C Merkür suçlu', 'D ayşahit']",D,D,Müzik,4,10000.0,seyirci,True,False
K8k7aemaGKY,Contestant_276,Max fen char ller ve Sergio Perez hangi meslekten tanınmış kişilerdir,"['A fıa hakimliği', 'B Formula 1 pilotluğu', 'C film müziği besteciliği', 'D fine dining Restoran şefliği']",B,B,Spor,5,20000.0,yok,True,False
K8k7aemaGKY,Contestant_276,Sarık kamışta kayak yaptıktan sonra oltu'ya gidip cğ kebabı yedik diyen biri hangi iki ile gitmiş demektir,"['A Kars ve Erzurum', 'B Iğdır ve ağrı', 'C Van ve Elazığ', 'D Erzurum ve Muş']",A,A,Coğrafya,6,30000.0,yok,True,False
K8k7aemaGKY,Contestant_276,sülfürik asit hangisinin diğer adıdır,"['A çamaşır suyu', 'B limon tuzu', 'C zaç yağı', 'D tuz ruhu']",C,C,Bilim,7,50000.0,yok,True,False
K8k7aemaGKY,Contestant_276,Nuri Bilge Ceylan'ın yönettiği Bir Zamanlar Anadolu'da filminin hikayesi hangi ile bağlı Bir ilçede geçer,"['A Kırıkkale', 'B Aydın', 'C Çanakkale', 'D Yozgat']",A,A,Sanat,8,100000.0,yok,True,False
K8k7aemaGKY,Contestant_276,çalgıç hangisinin diğer adıdır,"['A mızrap', 'B baget', 'C kanun yüzüğü', 'D keman yayı']",A,C,Müzik,9,200000.0,telefon,False,True
K8k7aemaGKY,Contestant_277,trafikte yolun geçişi açık olduğunu gösteren ışık hangisidir,"['A kırmızı ışık', 'B beyaz ışık', 'C yeşil ışık', 'D kızıl ötesi Işık']",C,C,Genel Kültür,1,1000.0,yok,True,False
K8k7aemaGKY,Contestant_277,hangi şekilde tarif edilen Muhtemelen bir üs giysisidir,"['A kapüşonlu', 'B ankesörlü', 'C guguklu', 'D manyet ö']",A,A,Genel Kültür,2,5000.0,yok,True,False
K8k7aemaGKY,Contestant_277,enstrümanlarını omuzları la çeneleri arasına koyarak çalanlar genellikle kimler olur,"['A kanuncular', 'B zurnacılar', 'C kemancılar', 'D davulcular']",C,C,Müzik,3,7500.0,yok,True,False
K8k7aemaGKY,Contestant_277,hangisi saçı çok uzun olmak anlamına gelen bir deyimdir,"['A saçı kulaklarını çekmek', 'B saçı yanaklarını tokatlamak', 'C saçı omuzlarını hırpalamak', 'D saçı topuklarını dövmek']",D,D,Türkçe,4,10000.0,seyirci,True,False
K8k7aemaGKY,Contestant_277,Yunanca versiyonunu Dinlediğiniz şarkı Türkiye'de hangi adla bilinmektedir,"['A selam söyle', 'B Her Şeyi Yak', 'C Kaybolan Yıllar', 'D Vazgeçtim']",B,B,Müzik,5,20000.0,yok,True,False
K8k7aemaGKY,Contestant_277,hangisinde bir noktalama işareti vardır,"['A Köşeli ayraç', 'B bombeli ayraç', 'C eğimli ayraç', 'D kubbeli ayraç']",A,A,Türkçe,6,30000.0,yarı_yarıya,True,False
K8k7aemaGKY,Contestant_277,w Anderson'ın yönettiği Tom Han Scarlet johanson ve margo robin'in rol aldığı ilk gösterimi Mayıs 2023'te K yapılan film hangisidir,"['A Büyük Budapeşte Oteli', 'B asteroid şehir', 'C Barcelona Barcelona', ""D Paris'te Gece Yarısı""]",B,B,Sanat,7,50000.0,telefon,True,False
K8k7aemaGKY,Contestant_277,1960'tan beri düzenlenen UEFA Avrupa Futbol Şampiyonası tarihinde hangi iki ülkenin A milli futbol takımları birincilig kupasını üçer kez kazanmıştır,"['A Fransa ve İtalya', 'B Hollanda ve Portekiz', 'C Almanya ve İspanya', 'D arjantin ve Brezilya']",C,C,Spor,8,100000.0,çift_cevap,True,False
K8k7aemaGKY,Contestant_277,Singapur'da hangisini yapmak yasal olarak suçtur ve yapanlar para ve hapis cezasıyla karşılaşabilir,"['A esnerken elle ağzı kapatmamak', 'B umumi tuvalet kullanıp sifon çekmemek', 'C sesi şekilde sümkürmek', 'D otururken bacak bacak üstüne atmak']",B,C,Genel Kültür,9,200000.0,yok,False,True
K8k7aemaGKY,Contestant_278,Ekvator'un Güney tarafında yer alan kutup bölgesi hangisidir,"['A Kuzey Kutbu', 'B Güney Kutbu', 'C yengeç dönencesi', 'D oğlak dönencesi']",B,B,Coğrafya,1,1000.0,yok,True,False
K8k7aemaGKY,Contestant_278,trafik lambalarına konulan düzenekte yazan ve butona basınız şeklinde biten ifadenin başı nasıldır,"['A soruyu cevaplamak için', 'B bir müddet beklemek için', 'C karşıya geçmek için', 'D otostop yapmak için']",C,C,Genel Kültür,2,5000.0,yok,True,False
K8k7aemaGKY,Contestant_278,inallah söz gümüşse sükut altındır hangisine bir örnektir,"['A bilmece', 'B fıkra', 'C Motto', 'D atasözü']",D,D,Türkçe,3,7500.0,seyirci,True,False
K8k7aemaGKY,Contestant_278,"0,1 metre kaç santimetredir","['A 0,01', 'B 1', 'C 10', 'D 100']",C,C,Matematik,4,10000.0,yok,True,False
K8k7aemaGKY,Contestant_278,hangisi Türkiye'nin sınır komşularından olan bir ülkenin başkentidir,"['A Tiflis', 'B Minsk', 'C priştine', 'D Üsküp']",A,A,Coğrafya,5,20000.0,telefon,True,False
K8k7aemaGKY,Contestant_278,Dinlediğiniz bitter Sweet senfony adlı şarkıyı seslendiren grubunun solisti kimdir,"['A shcroft', 'B Paul McCartney', 'C Freddy Mercury', 'D MC jagger']",A,,Müzik,6,30000.0,yok,False,True
K8k7aemaGKY,Contestant_279,baş derisini kaplayan hangisidir,"['A bel', 'B topuk', 'C saç', 'D tırnak']",C,C,Genel Kültür,1,1000.0,yok,True,False
K8k7aemaGKY,Contestant_279,içine çiçek koymak için kullanılan genellikle hangisi olur,"['A semaver', 'B vazo', 'C Kevgir', 'D blender']",B,B,Genel Kültür,2,5000.0,yok,True,False
K8k7aemaGKY,Contestant_279,Geometri derslerinde üçgenin alanını hesaplamak için söylenen formülde hangisi söylendikten sonra böl 2 denir,"['A kısa kenar artı uzun kenar', 'B uzun kenar eksi kısa kenar', 'C taban çarpı yükseklik', 'D kenarortay bölü genişlik']",C,C,Matematik,3,7500.0,yok,True,False
K8k7aemaGKY,Contestant_279,sual kelimesi ile eş anlamlı olan hangisidir,"['A soru', 'B cevap', 'C fikir', 'D yorum']",A,A,Türkçe,4,10000.0,yok,True,False
K8k7aemaGKY,Contestant_279,Normal şartlarda günümüzde Türkiye'de Süper Lig'de mücadele eden ve ilk 9 haftada 4 beraberliği iki mağlubiyeti olan bir takımın kaç puanı olur,"['A 9', 'B 11', 'C 13', 'D 15']",C,C,Spor,5,20000.0,"telefon,seyirci",True,False
K8k7aemaGKY,Contestant_279,Dinlediğiniz jigs Falling into adlı şarkıyı hangi grup seslendirmektedir,"['A Radi Head', 'B Nirvana', 'C metalika', 'D Abba']",A,A,Müzik,6,30000.0,yarı_yarıya,True,False
K8k7aemaGKY,Contestant_279,Türkçede z harfiyle başlayan iki ülke hangi kıtadadır,"['A Avrupa', 'B Asya', 'C Avustralya', 'D Afrika']",D,D,Coğrafya,7,50000.0,yok,True,False
K8k7aemaGKY,Contestant_279,hangi yönetmenin 20 yüzyılda yönetmenliğini yaptığı bir film yoktur,"['A stanley kubrick', 'B Damian shazel', 'C Alfred Hitchcock', 'D David Lynch']",B,B,Sanat,8,100000.0,çift_cevap,True,False
K8k7aemaGKY,Contestant_279,1371 1395 yılları arasında hüküm sürmüş Bulgar çarının adı nedir,"['A Todor tombul', 'B Stefan sıska', 'C İvan şişman', 'D Boris Gürbüz']",C,B,Tarih,9,200000.0,yok,False,True
K8k7aemaGKY,Contestant_280,başta çalıştığı söylenen birinin o iş için nasıl çalıştığı söylenemez,"['A seve seve', 'B her şeyi göze alarak', 'C sıkıla sıkıla', 'D olanca gücüyle']",C,C,Türkçe,1,1000.0,yok,True,False
K8k7aemaGKY,Contestant_280,örgü örerken genellikle hangisinden 2 adet kullanılır,"['A şiş', 'B isteka', 'C merdane', 'D fırıncı küreği']",A,A,Genel Kültür,2,5000.0,yok,True,False
K8k7aemaGKY,Contestant_280,çocukları tehlikeli şeylere karşı uyarırken söylenen söz hangisi olur,"['A agucuk', 'B cici', 'C bıcı bıcı', 'D cıs']",D,D,Genel Kültür,3,7500.0,yok,True,False
K8k7aemaGKY,Contestant_280,Hangi ünlü çizgi film karakteri bir ayıdır,"['A Yogi', 'B Tom', 'C Jerry', 'D Pluto']",A,A,Sanat,4,10000.0,yok,True,False
K8k7aemaGKY,Contestant_280,Dinlediğiniz Sevdan olması adlı şarkıyı kimler seslendirmektedir,"['A Selami Şahin Göksel', 'B Erol Evgin hener', 'C Kaya demın', 'D İlhan İrem Yıldız Tilbe']",B,B,Müzik,5,20000.0,yok,True,False
K8k7aemaGKY,Contestant_280,profesyonel bir tenis maçında oyunun skoru sayı kaz sporcunun puanı kaç olur,"['A 35', 'B 40', 'C 45', 'D 50']",B,B,Spor,6,30000.0,seyirci,True,False
K8k7aemaGKY,Contestant_280,hangisinin yazarı Mehmet raufur,"['A Sergüzeşt', 'B Araba Sevdası', 'C taaşuku Talat ve Fitnat', 'D Eylül']",D,D,Edebiyat,7,50000.0,yok,True,False
K8k7aemaGKY,Contestant_280,güncel Türkçe sözlüğe göre köpek balığının eş anlamlısı hangisidir,"['A deli', 'B canavar', 'C dişli', 'D vahşi']",B,A,Türkçe,8,100000.0,yarı_yarıya,False,True
K8k7aemaGKY,Contestant_281,Türkiye'de hangisi 24 Kasım'da kutlanır,"['A Zafer Bayramı', 'B Öğretmenler Günü', 'C Cumhuriyet Bayramı', 'D kadınlar günü']",B,B,Genel Kültür,1,1000.0,yok,True,False
K8k7aemaGKY,Contestant_281,Türk Dil Kurumu güncel Türkçe sözlükte eş anlamlısı sepet topu olan hangisidir,"['A basketbol', 'B voleybol', 'C handb', 'D futbol']",A,A,Spor,2,5000.0,yok,True,False
K8k7aemaGKY,Contestant_281,hangisi Hamarat olanlar için söylenir,"['A eli ağır', 'B eli hafif', 'C eli açık', 'D Eli çabuk']",D,D,Türkçe,3,7500.0,yok,True,False
K8k7aemaGKY,Contestant_281,karaciğere yapışık armut biçimindeki küçük organ hangisidir,"['A Bademcik', 'B safra kesesi', 'C omil lik soğanı', 'D yemek borusu']",B,B,Bilim,4,10000.0,yok,True,False
K8k7aemaGKY,Contestant_281,ston Hengi görmek isteyen birinin gitmesi gereken ülke hangisidir,"['A Meksika', 'B Çin', 'C İngiltere', 'D Faz']",C,C,Coğrafya,5,20000.0,yok,True,False
K8k7aemaGKY,Contestant_281,Dinlediğiniz Bir Gülü Sevdim adlı şarkıyı kim seslendirmektedir,"['A Erkin Koray', 'B Adile Şenses', 'C Ferdi Özbeğen', 'D İlhan İrem']",C,C,Müzik,6,30000.0,yok,True,False
K8k7aemaGKY,Contestant_281,Ganzen roses adlı Rock Müzik grubunun solisti kimdir,"['A Freddy Mercury', 'B John Lennon', 'C Bob Dylan', 'D ael Rose']",D,D,Müzik,7,50000.0,telefon,True,False
K8k7aemaGKY,Contestant_281,Periyodik tabloda hangi grupta yer alan elementler Normal şartlar altında renksiz tatsız kokusuz gazlardır,"['A alkali metaller', 'B Yar metaller', 'C geçiş metalleri', 'D Soygazlar']",D,D,Bilim,8,100000.0,yok,True,False
K8k7aemaGKY,Contestant_281,Dünya Savaşı'nda Japon ordusunda Teymen olan hiro onada 1944'te filipinlerde bir adaya savaşması için gönderilmiş ve hangi yıl eski komutanının adaya bizzat gelip onu görevden azletmesi üzerine teslim olmuştur,"['A 1954', 'B 1964', 'C 1974', 'D 1984']",C,C,Tarih,9,200000.0,yarı_yarıya,True,False
K8k7aemaGKY,Contestant_281,hangisi kelimes öü tanımlarından biridir,"['A 5in 2 katı', ""B 11'den 1 eksik"", ""C 99'dan 1 artık"", 'D 1in 10 katı']",C,B,Türkçe,10,300000.0,yok,False,True
K8k7aemaGKY,Contestant_282,bir havaalanında uçakların kalkıp inmesine Park yerlerine gidip gelmesine yarayan özel olarak hazırlanmış şeride ne ad verilir,"['A deh', 'B hoşt', 'C höst', 'D pist']",D,D,Genel Kültür,1,1000.0,yok,True,False
K8k7aemaGKY,Contestant_282,hangisi iki kelimesinin sözlük tanımıdır,"[""A 2'den bir artık"", ""B 1'den bir artık"", ""C 3'ten bir artık"", ""D 4'ten bir artık""]",B,B,Türkçe,2,5000.0,seyirci,True,False
K8k7aemaGKY,Contestant_282,hangisi çoğunlukta suda ve ağaçların ya da kayaların üzerinde yaşayan bir bitki grubuna verilen genel attır,"['A yosun', 'B fauna', 'C klorofil', 'D yumuşakça']",A,A,Bilim,3,7500.0,yok,True,False
K8k7aemaGKY,Contestant_282,Dinlediğiniz film serisinin baş karakterinin adı nedir,"['A Recep İvedik', 'B Neo', 'C Erşan kuneri', 'D Mahmut Hoca']",B,C,Sanat,4,10000.0,telefon,False,True
kE5WRarENT4,Contestant_283,Çocuklar genellikle hangisinden gemi veya uçak yapıp oynarlar?,"['A) Sudan', 'B) Kağıttan', 'C) Tuğladan', 'D) Fiber glastan']",B,B,Genel Kültür,1,0.0,yok,True,False
kE5WRarENT4,Contestant_283,Bunlar ametaller. Şunlar da soygazlar diyen biri. O esnada muhtemelen hangisini işaret ediyordur?,"['A) Çarpım tablosunu', 'B) Dünya fiziki haritasını', 'C) Periyodik cetveli', 'D) Süper Lig puan durumunu']",C,C,Bilim,2,0.0,yok,True,False
kE5WRarENT4,Contestant_283,Şu yoğurdu sarımsaklasak da mı saklasak şeklinde başlayan tekerlemenin devamında söylenen hangisi olur?,"['A) Sarımsaklasak da mı saklamasak?', 'B) Sarımsaklamasak da mı saklasak?', 'C) Sarımsaklamasak da mı saklamasak?', 'D) Sarımsaklasak da mı saklasak?']",B,B,Genel Kültür,3,0.0,yok,True,False
kE5WRarENT4,Contestant_283,"Bir futbol turnuvasından bahseden spiker, ""Yarı final maçları şu şekilde"" dedikten sonra kaç takım adı sayar?","['A) 2', 'B) 4', 'C) 8', 'D) 16']",B,B,Spor,4,0.0,yok,True,False
kE5WRarENT4,Contestant_283,Tarih kitaplarında Moğol İmparatorluğu adıyla geçen 1206'da kurulan devletin kurucusu ve ilk kağanı kimdir?,"['A) Cengiz', 'B) Attila', 'C) Timur', 'D) Kubilay']",A,A,Tarih,5,0.0,yarı_yarıya,True,False
kE5WRarENT4,Contestant_283,"Dinlediğiniz ""Desaparecido"" adlı şarkıyı kim seslendirmektedir?","['A) Manu Chao', 'B) [Bilinmiyor]', 'C) [Bilinmiyor]', 'D) Luis Fonsi']",A,A,Müzik,6,0.0,yok,True,False
kE5WRarENT4,Contestant_283,Orhan Veli Kanı'ın İstanbul'u Dinliyorum şiirinde sırasıyla serin serin ve cıvıl cıvıl olduğu söylenen yerler neresidir?,"['A) Sultan Ahmet ve Tahtakale', 'B) Kapalı Çarşı ve Mahmut Paşa', 'C) Pierloti ve Kalamış', 'D) Süleymaniye ve Selimiye']",B,C,Edebiyat,7,0.0,yok,False,True
kE5WRarENT4,Contestant_284,Sinek ve böceklerin içeriye girmesini engellemek ve havalandırmayı sağlamak amacıyla kapı ve pencerelere takılan delikli perdeye ne ad verilir?,"['A) Çekirgelik', 'B) Sineklik', 'C) Karıncalık', 'D) Kelebeklik']",B,B,Genel Kültür,1,0.0,yok,True,False
kE5WRarENT4,Contestant_284,Sabun ne zaman kullanılır?,"['A) Negatif enerjilerden arınırken', 'B) Kem gözlerden korunurken', 'C) Karamsarlıktan uzaklaşırken', 'D) Kirli yağlı şeyleri temizlerken']",D,D,Genel Kültür,2,0.0,yok,True,False
kE5WRarENT4,Contestant_284,Ahmet Mithat Efendi'nin yanlış batılılaşma konusunu işlediği Felatun Bey ile Rakım Efendi romanının baş karakterleri kimdir?,"['A) Felatun Bey ile Rakım Efendi', 'B) Halitcı ile Hayri İrdal', 'C) Selim Işık ile Turgut Özben', 'D) Ahmet Bey ile Mithat Efendi']",A,A,Edebiyat,3,0.0,yok,True,False
kE5WRarENT4,Contestant_284,Bir çemberin iki noktasını merkezden geçecek şekilde birleştiren doğru parçası o çemberin nesidir?,"['A) Açı ortayı', 'B) Kenarı', 'C) Çapı', 'D) Hipotenüs']",C,C,Matematik,4,0.0,yok,True,False
kE5WRarENT4,Contestant_284,Dinlediğiniz Dön Bak Aynaya adlı şarkının Bonnieem'in seslendirdiği orijinalinin adı nedir?,"['A) Rasputin', 'B) Daddy Cool', 'C) Money Money Money', 'D) Dancing Queen']",A,A,Müzik,5,0.0,yok,True,False
kE5WRarENT4,Contestant_284,Osmanlı Devleti'nde fetret devri hangi yüzyılda yaşanmıştır?,"['A) 12. yüzyıl', 'B) 13. yüzyıl', 'C) 14. yüzyıl', 'D) 15. yüzyıl']",D,D,Tarih,6,0.0,yok,True,False
kE5WRarENT4,Contestant_284,J.K. Rowling adlı ünlü yazarın soyadı nedir?,"['A) Rowling', 'B) Martin', 'C) Tolkien', 'D) Louis']",A,D,Edebiyat,7,0.0,yok,False,True
kE5WRarENT4,Contestant_285,İlk yardım çantasının eksiklerini tamamlamak için eczaneye giden birinin elindeki listede yazan hangisi olabilir?,"['A) Sosis Salam Sucuk', 'B) Halı kilim perde', 'C) Pamuk gazlı bez tentürdiyot', 'D) Fındık fıstık leblebi']",C,C,Genel Kültür,1,0.0,yok,True,False
kE5WRarENT4,Contestant_285,Kaşkol genellikle nasıl kullanılır?,"['A) Göze takılarak', 'B) Boyna bağlanarak', 'C) Baldıra yapıştırılarak', 'D) Ayağa geçirilerek']",B,B,Genel Kültür,2,0.0,yok,True,False
kE5WRarENT4,Contestant_285,Ünlü Ezop fablında ağustos böceğinin yiyecek istediği karıncanın en belirgin özelliği nedir?,"['A) Anda kalması', 'B) Etrafından borç istemesi', 'C) Günü birlik yaşaması', 'D) Çalışkan olması']",D,D,Genel Kültür,3,0.0,seyirci,True,False
kE5WRarENT4,Contestant_285,Kanun maddelerinin kendi içlerinde satır başlarıyla ayrıldıkları ufak bölümlerden her birine ne ad verilir?,"['A) Motto', 'B) Ninni', 'C) Fıkra', 'D) Masal']",C,C,Genel Kültür,4,0.0,telefon,True,False
kE5WRarENT4,Contestant_285,"Hangisi et, tavuk veya sebze suyunda pişirilerek krema kıvamına getirilmiş İtalyan mutfağına özgü bir tür pirinç pilavıdır?","['A) Risotto', 'B) Tiramisu', 'C) Ramen', 'D) Fettuccine']",A,A,Genel Kültür,5,0.0,yok,True,False
kE5WRarENT4,Contestant_285,Kimlere fonolog denir?,"['A) Fon yöneticilerine', 'B) Saksofon çalanlara', 'C) Ponza taşı üretenlere', 'D) Ses bilimcilere']",D,D,Bilim,6,0.0,yok,True,False
kE5WRarENT4,Contestant_285,"Dinlediğiniz ""Just the Way You Are"" adlı şarkıyı kim seslendirmektedir?","['A) Harry Styles', 'B) Ed Sheeran', 'C) Bruno Mars', 'D) The Weeknd']",C,C,Müzik,7,0.0,yok,True,False
kE5WRarENT4,Contestant_285,Türkçeye İtalyancadan geçen ve bir ev köpeği türünün de adı olan Fino kelimesinin Latince kökeninin anlamı nedir?,"['A) Küçük', 'B) Cesur', 'C) Son', 'D) Saldırgan']",C,C,Dil,8,0.0,yarı_yarıya,True,False
